ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 10/01/2017
Start time: 10:22:17
Stop time: 10:23:50
Overruns: 0  Errorframes: 0                                          
Baudrate: -"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:00:47.099";"394";"Std";"";"E3 16 00 10 00 00 00 00"
"00:00:47.102";"FD";"Std";"";"01 D1 1F 80 00 00 00 00"
"00:00:47.103";"1B00004B";"Ext";"";"4B 00 04 01 11 00 00 01"
"00:00:47.103";"3DA";"Std";"";"22 08 00 00 00 98 02 00"
"00:00:47.104";"147";"Std";"";"00 00 00 00 00 98 A0 01"
"00:00:47.104";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:00:47.104";"3BE";"Std";"";"00 10 E7 01 C8 80 0C 80"
"00:00:47.105";"107";"Std";"";"00 00 FE AE 82 18 9E 67"
"00:00:47.110";"1B00000E";"Ext";"";"0E 00 04 01 09 08 0E 00"
"00:00:47.110";"3C0";"Std";"";"4B 05 03 00"
"00:00:47.111";"3D5";"Std";"";"7F 0E 00 04 00 00 00 00"
"00:00:47.111";"3D6";"Std";"";"0E 00 00 00 00 00 00 00"
"00:00:47.112";"40";"Std";"";"F9 03 00 00 C1 00 00 00"
"00:00:47.113";"101";"Std";"";"A3 02 7F FB 81 20 00 00"
"00:00:47.113";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:00:47.114";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:47.115";"6B4";"Std";"";"02 4D 35 31 31 39 38 35"
"00:00:47.116";"1B00000C";"Ext";"";"0C 00 04 01 01 00 00 00"
"00:00:47.121";"17330F10";"Ext";"";"43 D5 15 00 02 FF FF 00"
"00:00:47.123";"FD";"Std";"";"CE D2 1F 80 00 00 00 00"
"00:00:47.123";"3DC";"Std";"";"E0 00 54 21 00 05 00 00"
"00:00:47.124";"147";"Std";"";"00 00 00 00 00 98 A0 01"
"00:00:47.124";"65D";"Std";"";"94 2A 2B 10 00 00 62 7A"
"00:00:47.124";"107";"Std";"";"00 00 FE B5 82 18 AF 67"
"00:00:47.130";"30B";"Std";"";"10 2D 81 00 08 00 00 10"
"00:00:47.133";"101";"Std";"";"49 03 7F FB 81 29 00 00"
"00:00:47.133";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:00:47.134";"64A";"Std";"";"00 00 00 00"
"00:00:47.135";"391";"Std";"";"28 7C 32 51 00 57 00 20"
"00:00:47.135";"3C7";"Std";"";"FD 00 00 00 00 40 A0 00"
"00:00:47.135";"1A555521";"Ext";"";"00 00 0A 00 00 00 00 00"
"00:00:47.139";"32A";"Std";"";"B4 09 00 00 48 02 00 00"
"00:00:47.143";"FD";"Std";"";"BB D3 1F 80 00 00 00 00"
"00:00:47.143";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:00:47.143";"462";"Std";"";"00 00 38 00 00 01 00 00"
"00:00:47.144";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:47.144";"116";"Std";"";"4E 03 00 00 00 00 00 FF"
"00:00:47.144";"17F0004B";"Ext";"";"20 4B 00 00 00 00 00 00"
"00:00:47.144";"147";"Std";"";"00 00 00 00 00 94 A0 01"
"00:00:47.145";"31B";"Std";"";"D1 07 00 00 00 00 00 00"
"00:00:47.145";"31E";"Std";"";"EE EA 3F 00 00 00 00 00"
"00:00:47.146";"107";"Std";"";"00 00 FE BC 82 18 C1 67"
"00:00:47.146";"592";"Std";"";"00 20 00 00 00 00 00 00"
"00:00:47.149";"17330110";"Ext";"";"80 08 30 43 38 07 E6 9F"
"00:00:47.153";"101";"Std";"";"5E 04 7F FB 81 24 00 00"
"00:00:47.161";"40";"Std";"";"EA 04 00 00 C1 00 00 00"
"00:00:47.162";"FD";"Std";"";"2D D4 1F 80 00 00 00 00"
"00:00:47.163";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:00:47.164";"147";"Std";"";"00 00 00 00 00 94 A0 01"
"00:00:47.164";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:47.165";"520";"Std";"";"20 05 00 08 00 0A 00 00"
"00:00:47.165";"107";"Std";"";"00 00 FE C4 82 18 D3 67"
"00:00:47.171";"17330F10";"Ext";"";"43 FE 15 00 02 03 80 00"
"00:00:47.172";"101";"Std";"";"3A 05 7F FB 81 24 00 00"
"00:00:47.173";"3DC";"Std";"";"E0 00 12 22 00 05 00 00"
"00:00:47.180";"30B";"Std";"";"10 2E 81 00 08 00 00 10"
"00:00:47.182";"FD";"Std";"";"B7 D5 1F 80 00 00 00 00"
"00:00:47.183";"17330710";"Ext";"";"31 C2 03 01 07 00 04 02"
"00:00:47.183";"663";"Std";"";"60 28 20 0E 0A B4 25 00"
"00:00:47.184";"147";"Std";"";"00 00 00 00 00 94 A0 01"
"00:00:47.185";"107";"Std";"";"00 00 FE CB 82 18 E5 67"
"00:00:47.187";"1B000031";"Ext";"";"31 00 04 03 01 00 00 00"
"00:00:47.189";"32A";"Std";"";"18 0A 00 00 48 02 00 00"
"00:00:47.193";"101";"Std";"";"96 06 7F FB 81 24 00 00"
"00:00:47.193";"1B00004A";"Ext";"";"4A 00 04 01 11 00 00 01"
"00:00:47.193";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:00:47.194";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:47.194";"31E";"Std";"";"C8 EB 3F 00 00 00 00 00"
"00:00:47.194";"3E5";"Std";"";"7B 11 00 00 00 00 00 00"
"00:00:47.194";"31B";"Std";"";"D3 08 00 00 00 00 00 00"
"00:00:47.195";"1B000046";"Ext";"";"46 00 04 01 01 00 00 00"
"00:00:47.198";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:00:47.199";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:00:47.199";"530";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:47.199";"5E9";"Std";"";"00 22 02 00 00 00 00 00"
"00:00:47.199";"17330110";"Ext";"";"C0 44 12 00 08"
"00:00:47.200";"668";"Std";"";"02 00 00 00 00 00 00 00"
"00:00:47.202";"FD";"Std";"";"A5 D6 1F 80 00 00 00 00"
"00:00:47.203";"3DA";"Std";"";"22 08 00 00 00 98 02 00"
"00:00:47.203";"147";"Std";"";"00 00 00 00 00 94 A0 01"
"00:00:47.204";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:00:47.204";"3BE";"Std";"";"00 10 E7 01 C8 80 0C 80"
"00:00:47.205";"107";"Std";"";"00 00 FE D3 82 18 F7 67"
"00:00:47.206";"670";"Std";"";"14 10 00 00 FE 00 00 80"
"00:00:47.210";"3C0";"Std";"";"BB 06 03 00"
"00:00:47.210";"3D5";"Std";"";"98 0F 00 04 00 00 00 00"
"00:00:47.211";"3D6";"Std";"";"0F 00 00 00 00 00 00 00"
"00:00:47.211";"583";"Std";"";"00 10 80 00 00 44 40 00"
"00:00:47.211";"584";"Std";"";"EB 0D 00 00 00 00"
"00:00:47.211";"5A0";"Std";"";"00 06 80 20 78"
"00:00:47.211";"40";"Std";"";"8E 05 00 00 C1 00 00 00"
"00:00:47.212";"5E1";"Std";"";"A3 2A 00 60 FE 00 00 00"
"00:00:47.212";"5F0";"Std";"";"64 00 64 00 00 64 00 00"
"00:00:47.212";"101";"Std";"";"78 07 7F FB 81 20 00 00"
"00:00:47.213";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:00:47.214";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:47.220";"551";"Std";"";"F1 22 0C 00 00 00 00 00"
"00:00:47.222";"17333410";"Ext";"";"3D 02 03 01 34 00 03 02"
"00:00:47.223";"FD";"Std";"";"9F D7 1F 80 00 00 00 00"
"00:00:47.223";"3DC";"Std";"";"E0 00 1A 23 00 05 00 00"
"00:00:47.223";"147";"Std";"";"00 00 00 00 00 94 A0 01"
"00:00:47.226";"107";"Std";"";"00 00 FE DA 82 18 09 68"
"00:00:47.230";"30B";"Std";"";"10 2F 81 00 08 00 00 10"
"00:00:47.233";"101";"Std";"";"21 08 80 FB 81 29 00 00"
"00:00:47.233";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:00:47.234";"391";"Std";"";"29 7D 32 52 00 57 00 20"
"00:00:47.234";"3C7";"Std";"";"14 00 00 00 00 40 A0 00"
"00:00:47.236";"1B000032";"Ext";"";"32 00 04 01 01 00 00 00"
"00:00:47.239";"32A";"Std";"";"7C 0B 00 00 48 02 00 00"
"00:00:47.240";"1B000010";"Ext";"";"10 00 04 01 19 00 00 00"
"00:00:47.242";"FD";"Std";"";"58 D8 1F 80 00 00 00 00"
"00:00:47.243";"31E";"Std";"";"6B EC 3F 00 00 00 00 00"
"00:00:47.243";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:00:47.243";"31B";"Std";"";"52 09 00 00 00 00 00 00"
"00:00:47.243";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:47.244";"147";"Std";"";"00 00 00 00 00 94 C0 01"
"00:00:47.246";"107";"Std";"";"00 00 FE E2 82 18 1C 68"
"00:00:47.246";"17F00032";"Ext";"";"20 32 00 00 00 00 00 00"
"00:00:47.252";"101";"Std";"";"AE 09 7F FB 81 23 00 00"
"00:00:47.253";"5F5";"Std";"";"FE 07 F8 1F 00 FF DF FF"
"00:00:47.259";"650";"Std";"";"00 27 44 00 00 00 00 00"
"00:00:47.259";"394";"Std";"";"C9 17 00 10 00 00 00 00"
"00:00:47.259";"481";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:47.260";"484";"Std";"";"E8 A3 8F 3E FA E8 03 40"
"00:00:47.260";"485";"Std";"";"00 06 40 28 57 D2 74 58"
"00:00:47.260";"486";"Std";"";"B3 45 68 B1 61 44 96 01"
"00:00:47.261";"1A5554A8";"Ext";"";"C5 76 FF FF 57 D2 74 58"
"00:00:47.261";"40";"Std";"";"22 06 00 00 C1 00 00 00"
"00:00:47.262";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:00:47.263";"FD";"Std";"";"6A D9 1F 80 00 00 00 00"
"00:00:47.263";"147";"Std";"";"00 00 00 00 00 94 C0 01"
"00:00:47.264";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:47.265";"107";"Std";"";"00 00 FE E8 82 18 2E 68"
"00:00:47.270";"1B000014";"Ext";"";"14 00 04 01 01 00 00 00"
"00:00:47.272";"101";"Std";"";"3D 0A 7F FB 81 26 00 00"
"00:00:47.273";"3DC";"Std";"";"E0 00 F6 23 00 05 00 00"
"00:00:47.276";"17F00031";"Ext";"";"20 00 00 00 00 00 00 00"
"00:00:47.280";"30B";"Std";"";"10 20 81 00 08 00 00 10"
"00:00:47.280";"5F2";"Std";"";"00 00"
"00:00:47.282";"FD";"Std";"";"26 DA 1F 80 00 00 00 00"
"00:00:47.283";"663";"Std";"";"60 28 20 0E 0A B4 25 00"
"00:00:47.284";"147";"Std";"";"00 00 00 00 00 94 C0 01"
"00:00:47.285";"107";"Std";"";"00 00 FE F0 82 18 41 68"
"00:00:47.288";"17332310";"Ext";"";"38 CF 00"
"00:00:47.289";"32A";"Std";"";"6F 0C 00 00 48 02 00 00"
"00:00:47.291";"17331110";"Ext";"";"80 07 34 5E 00 01 01 00"
"00:00:47.292";"101";"Std";"";"23 0B 7F FB 81 21 00 00"
"00:00:47.293";"462";"Std";"";"00 00 38 00 00 01 00 00"
"00:00:47.293";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:00:47.293";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:47.294";"31E";"Std";"";"C2 ED 3F 00 00 00 00 00"
"00:00:47.294";"3E5";"Std";"";"A6 12 00 00 00 00 00 00"
"00:00:47.294";"31B";"Std";"";"08 0A 00 00 00 00 00 00"
"00:00:47.294";"17F0004A";"Ext";"";"20 4A 00 00 00 00 00 00"
"00:00:47.298";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:00:47.298";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:00:47.299";"5EA";"Std";"";"00 00 00 36 F8 FE FB FF"
"00:00:47.299";"5EB";"Std";"";"00 00 FE FE FB 0F 80 FF"
"00:00:47.299";"17F00046";"Ext";"";"20 46 00 00 00 00 00 80"
"00:00:47.300";"1A55552B";"Ext";"";"00 00 00 00 00 00 00 00"
"00:00:47.300";"6B5";"Std";"";"FD 83 FD 03 FD 00 FD 07"
"00:00:47.302";"FD";"Std";"";"09 DB 1F 80 00 00 00 00"
"00:00:47.303";"1B00004B";"Ext";"";"4B 00 04 01 11 00 00 01"
"00:00:47.303";"3DA";"Std";"";"22 08 00 00 00 98 02 00"
"00:00:47.303";"147";"Std";"";"00 00 00 00 00 94 C0 01"
"00:00:47.304";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:00:47.304";"3BE";"Std";"";"00 10 E7 01 C8 80 0C 80"
"00:00:47.305";"107";"Std";"";"00 00 FE F7 82 18 54 68"
"00:00:47.310";"1B00000E";"Ext";"";"0E 00 04 01 09 08 0E 00"
"00:00:47.310";"3C0";"Std";"";"0E 07 03 00"
"00:00:47.310";"3D5";"Std";"";"C8 00 00 04 00 00 00 00"
"00:00:47.311";"3D6";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:47.311";"588";"Std";"";"00 00 00 1E 00 00 00 00"
"00:00:47.311";"5BB";"Std";"";"FE FE 00 00 00 00 00 00"
"00:00:47.311";"5F4";"Std";"";"00 00 64 00 80 00 40 00"
"00:00:47.312";"40";"Std";"";"46 07 00 00 C1 00 00 00"
"00:00:47.312";"17F0000E";"Ext";"";"20 0E 00 00 00 00 00 80"
"00:00:47.312";"64E";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:47.312";"6B0";"Std";"";"5D 02 BE 02 8D 74"
"00:00:47.313";"101";"Std";"";"2F 0C 80 FB 81 25 00 00"
"00:00:47.313";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:00:47.313";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:47.315";"6B4";"Std";"";"00 46 90 93 FC 33 56 57"
"00:00:47.316";"1B00000C";"Ext";"";"0C 00 04 01 01 00 00 00"
"00:00:47.322";"FD";"Std";"";"90 DC 1F 80 00 00 00 00"
"00:00:47.323";"3DC";"Std";"";"E0 00 CA 24 00 05 00 00"
"00:00:47.323";"147";"Std";"";"00 00 00 00 00 94 C0 01"
"00:00:47.324";"107";"Std";"";"00 00 FE FF 82 18 67 68"
"00:00:47.330";"30B";"Std";"";"10 21 81 00 08 00 00 10"
"00:00:47.332";"101";"Std";"";"4B 0D 80 FB 81 25 00 00"
"00:00:47.333";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:00:47.334";"391";"Std";"";"29 7D 33 51 00 58 00 20"
"00:00:47.335";"17332310";"Ext";"";"58 D2 00 00"
"00:00:47.335";"3C7";"Std";"";"FD 00 00 00 00 40 A0 00"
"00:00:47.339";"32A";"Std";"";"0B 0D 00 00 48 02 00 00"
"00:00:47.341";"17331110";"Ext";"";"44 51 17 1C 04"
"00:00:47.342";"FD";"Std";"";"19 DD 1F 80 00 00 00 00"
"00:00:47.343";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:00:47.343";"31E";"Std";"";"B7 EE 3F 00 00 00 00 00"
"00:00:47.343";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:47.343";"116";"Std";"";"68 0D 00 00 00 00 00 FF"
"00:00:47.344";"31B";"Std";"";"C7 0B 00 00 00 00 00 00"
"00:00:47.344";"147";"Std";"";"00 00 00 00 00 94 C0 01"
"00:00:47.345";"107";"Std";"";"00 00 FE 05 83 18 7A 68"
"00:00:47.346";"592";"Std";"";"00 20 00 00 00 00 00 00"
"00:00:47.351";"17332300";"Ext";"";"68 D2 00 00"
"00:00:47.352";"101";"Std";"";"A2 0E 80 FB 81 27 00 00"
"00:00:47.361";"40";"Std";"";"04 08 00 00 C1 00 00 00"
"00:00:47.362";"FD";"Std";"";"E6 DE 1F 80 00 00 00 00"
"00:00:47.363";"147";"Std";"";"00 00 00 00 00 94 C0 01"
"00:00:47.364";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:47.365";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:00:47.365";"107";"Std";"";"00 00 FE 0C 83 18 8D 68"
"00:00:47.366";"520";"Std";"";"8C 06 00 08 00 0A 00 00"
"00:00:47.372";"101";"Std";"";"D9 0F 7F FB 81 23 00 00"
"00:00:47.373";"3DC";"Std";"";"E0 00 6A 25 00 05 00 00"
"00:00:47.378";"5F7";"Std";"";"00 FF FB DF FF FE FF FF"
"00:00:47.380";"30B";"Std";"";"10 22 81 00 08 00 00 10"
"00:00:47.382";"FD";"Std";"";"71 DF 1F 80 00 00 00 00"
"00:00:47.383";"663";"Std";"";"60 28 20 0E 0A B4 25 00"
"00:00:47.383";"147";"Std";"";"00 00 00 00 00 90 C0 01"
"00:00:47.385";"107";"Std";"";"00 00 FE 14 83 18 A1 68"
"00:00:47.386";"1B000031";"Ext";"";"31 00 04 03 01 00 00 00"
"00:00:47.389";"32A";"Std";"";"A7 0E 00 00 48 02 00 00"
"00:00:47.391";"17331110";"Ext";"";"C0 00 00 00"
"00:00:47.392";"101";"Std";"";"6B 00 7F FB 81 20 00 00"
"00:00:47.393";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:00:47.393";"1B00004A";"Ext";"";"4A 00 04 01 11 00 00 01"
"00:00:47.394";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:47.394";"31B";"Std";"";"FE 0C 00 00 00 00 00 00"
"00:00:47.394";"3E5";"Std";"";"F2 13 00 00 00 00 00 00"
"00:00:47.394";"31E";"Std";"";"5E EF 3F 00 00 00 00 00"
"00:00:47.395";"1B000046";"Ext";"";"46 00 04 01 01 00 00 00"
"00:00:47.398";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:00:47.398";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:00:47.399";"530";"Std";"";"00 00 00 00 00 00 00 00"
"00:00:47.399";"5E9";"Std";"";"00 22 02 00 00 00 00 00"
"00:00:47.399";"668";"Std";"";"02 00 00 00 00 00 00 00"
"00:00:47.402";"FD";"Std";"";"0B D0 1F 80 00 00 00 00"
"00:00:47.403";"3DA";"Std";"";"22 08 00 00 00 98 02 00"
"00:00:47.403";"147";"Std";"";"00 00 00 00 00 90 C0 01"
"00:00:47.403";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:00:47.404";"3BE";"Std";"";"00 10 E7 01 C8 80 0C 80"
"00:00:47.405";"107";"Std";"";"00 00 FE 1B 03 19 B4 68"
"00:00:47.410";"3C0";"Std";"";"4F 08 03 00"
"00:00:47.410";"3D5";"Std";"";"9F 01 00 04 00 00 00 00"
"00:00:47.410";"3D6";"Std";"";"01 00 00 00 00 00 00 00"
"00:00:47.411";"583";"Std";"";"00 10 80 00 00 44 40 00"
"00:00:47.411";"584";"Std";"";"17 0E 00 00 00 00"
"00:00:47.411";"5A0";"Std";"";"00 06 80 20 78"
"00:00:47.411";"40";"Std";"";"60 09 00 00 C1 00 00 00"
"00:00:47.411";"5E1";"Std";"";"A3 2A 00 60 FE 00 00 00"
"00:00:47.412";"5F0";"Std";"";"64 00 64 00 00 64 00 00"
"00:00:47.412";"101";"Std";"";"BA 01 7F FB 81 21 00 00"
"00:00:47.413";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:00:47.413";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:47.416";"656";"Std";"";"00 30 0A 00 00 00 00 00"
"00:00:47.419";"394";"Std";"";"06 18 00 10 00 00 00 00"
"00:00:47.420";"551";"Std";"";"F1 22 0C 00 00 00 00 00"
"00:00:47.422";"FD";"Std";"";"01 D1 1F 80 00 00 00 00"
"00:00:47.423";"3DC";"Std";"";"E0 00 6A 26 00 05 00 00"
"00:00:47.423";"147";"Std";"";"00 00 00 00 00 90 E0 01"
"00:00:47.425";"107";"Std";"";"00 00 FE 23 03 19 C8 68"
"00:00:47.425";"17F0000C";"Ext";"";"20 0C 00 00 00 00 00 00"
"00:00:47.430";"30B";"Std";"";"10 23 81 00 08 00 00 10"
"00:00:47.430";"65E";"Std";"";"00 00 04 02 00 00 00 00"
"00:00:47.430";"17F00014";"Ext";"";"20 14 00 00 00 00 00 00"
"00:00:47.432";"101";"Std";"";"36 02 80 FB 81 20 00 00"
"00:00:47.433";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:00:47.434";"3C7";"Std";"";"14 00 00 00 00 40 A0 00"
"00:00:47.434";"640";"Std";"";"02 8D 7D B1 75 20 08 00"
"00:00:47.435";"391";"Std";"";"29 7D 33 51 00 58 00 20"
"00:00:47.436";"1B000032";"Ext";"";"32 00 04 01 01 00 00 00"
"00:00:47.439";"32A";"Std";"";"C3 0F 00 00 48 02 00 00"
"00:00:47.440";"1B000010";"Ext";"";"10 00 04 01 19 00 00 00"
"00:00:47.442";"31E";"Std";"";"CD E0 3F 00 00 00 00 00"
"00:00:47.442";"FD";"Std";"";"CE D2 1F 80 00 00 00 00"
"00:00:47.443";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:00:47.443";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:47.443";"462";"Std";"";"00 00 38 00 00 01 00 00"
"00:00:47.443";"147";"Std";"";"00 00 00 00 00 90 E0 01"
"00:00:47.444";"31B";"Std";"";"F5 0D 00 00 00 00 00 00"
"00:00:47.445";"107";"Std";"";"00 00 FE 2B 03 19 DC 68"
"00:00:47.452";"101";"Std";"";"17 03 80 FB 81 22 00 00"
"00:00:47.461";"40";"Std";"";"CC 0A 00 00 C1 00 00 00"
"00:00:47.462";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:00:47.462";"FD";"Std";"";"BB D3 1F 80 00 00 00 00"
"00:00:47.463";"486";"Std";"";"B3 45 68 B1 61 44 96 01"
"00:00:47.463";"484";"Std";"";"E8 A3 8F 3E FA E8 03 40"
"00:00:47.463";"147";"Std";"";"00 00 00 00 00 90 E0 01"
"00:00:47.464";"485";"Std";"";"00 06 40 28 57 D2 74 58"
"00:00:47.464";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:47.465";"107";"Std";"";"00 00 FE 31 03 19 F0 68"
"00:00:47.470";"1B000014";"Ext";"";"14 00 04 01 01 00 00 00"
"00:00:47.472";"101";"Std";"";"5E 04 7F FB 81 24 00 00"
"00:00:47.473";"3DC";"Std";"";"E0 00 40 27 00 05 00 00"
"00:00:47.480";"30B";"Std";"";"10 24 81 00 08 00 00 10"
"00:00:47.480";"5F2";"Std";"";"00 00"
"00:00:47.482";"FD";"Std";"";"2D D4 1F 80 00 00 00 00"
"00:00:47.483";"147";"Std";"";"00 00 00 00 00 90 E0 01"
"00:00:47.483";"663";"Std";"";"60 28 20 0E 0A B4 25 00"
"00:00:47.484";"107";"Std";"";"00 00 FE 38 03 19 04 69"
"00:00:47.489";"32A";"Std";"";"81 00 00 00 48 02 00 00"
"00:00:47.492";"101";"Std";"";"8B 05 7F FB 81 28 00 00"
"00:00:47.493";"48B";"Std";"";"00 00 00 00 00 80 03 00"
"00:00:47.493";"3D0";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:47.493";"3E5";"Std";"";"A3 14 00 00 00 00 00 00"
"00:00:47.494";"31E";"Std";"";"07 E1 3F 00 00 00 00 00"
"00:00:47.494";"31B";"Std";"";"B0 0E 00 00 00 00 00 00"
"00:00:47.498";"3B5";"Std";"";"00 FE 20 02 0C 00 20 00"
"00:00:47.498";"3E9";"Std";"";"FE F8 DF FF 00 00 00 00"
"00:00:47.502";"FD";"Std";"";"B7 D5 1F 80 00 00 00 00"
"00:00:47.502";"1B00004B";"Ext";"";"4B 00 04 01 11 00 00 01"
"00:00:47.503";"147";"Std";"";"00 00 00 00 00 90 E0 01"
"00:00:47.503";"3DA";"Std";"";"22 08 00 00 00 98 02 00"
"00:00:47.503";"569";"Std";"";"00 00 00 3E F8 10 00 00"
"00:00:47.503";"3BE";"Std";"";"00 10 E7 01 C8 80 0C 80"
"00:00:47.504";"3CE";"Std";"";"00 00 00 00 84 00 00 00"
"00:00:47.505";"107";"Std";"";"00 00 FE 40 03 19 19 69"
"00:00:47.510";"1B00000E";"Ext";"";"0E 00 04 01 09 08 0E 00"
"00:00:47.510";"3C0";"Std";"";"FA 09 03 00"
"00:00:47.510";"3D5";"Std";"";"5E 02 00 04 00 00 00 00"
"00:00:47.510";"3D6";"Std";"";"02 00 00 00 00 00 00 00"
"00:00:47.511";"40";"Std";"";"A8 0B 00 00 C1 00 00 00"
"00:00:47.512";"101";"Std";"";"79 06 80 FB 81 23 00 00"
"00:00:47.513";"3EB";"Std";"";"E0 00 00 FE 00 00 00 00"
"00:00:47.514";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:47.515";"6B4";"Std";"";"01 4C 56 36 41 55 33 48"
"00:00:47.516";"1B00000C";"Ext";"";"0C 00 04 01 01 00 00 00"
"00:00:47.522";"FD";"Std";"";"A5 D6 1F 80 00 00 00 00"
"00:00:47.523";"3DC";"Std";"";"E0 00 0E 28 00 05 00 00"
"00:00:47.523";"147";"Std";"";"00 00 00 00 00 90 E0 01"
"00:00:47.525";"107";"Std";"";"00 00 FE 47 03 19 2D 69"
"00:00:47.530";"30B";"Std";"";"10 25 81 00 08 00 00 10"
"00:00:47.532";"101";"Std";"";"1D 07 80 FB 81 23 00 00"
"00:00:47.533";"5AC";"Std";"";"00 00 FF FE FE F7 07 00"
"00:00:47.534";"647";"Std";"";"B8 F2 FF 7F 00 00 00 62"
"00:00:47.534";"3C7";"Std";"";"FD 00 00 00 00 40 A0 00"
"00:00:47.535";"391";"Std";"";"2A 7D 35 51 00 5B 00 20"
"00:00:47.539";"32A";"Std";"";"E5 01 00 00 48 02 00 00"
"00:00:47.542";"FD";"Std";"";"9F D7 1F 80 00 00 00 00"
"00:00:47.542";"3CF";"Std";"";"00 00 00 00 84 00 00 01"
"00:00:47.543";"3D1";"Std";"";"00 00 00 C1 80 00 00 00"
"00:00:47.543";"116";"Std";"";"F1 07 00 00 00 00 00 FF"
"00:00:47.543";"147";"Std";"";"00 00 00 00 00 94 00 02"
"00:00:47.543";"31B";"Std";"";"74 0F 00 00 00 00 00 00"
"00:00:47.544";"31E";"Std";"";"BD E2 3F 00 00 00 00 00"
"00:00:47.545";"107";"Std";"";"00 00 FE 4E 03 19 42 69"
"00:00:47.546";"592";"Std";"";"00 20 00 00 00 00 00 00"
"00:00:47.552";"101";"Std";"";"94 08 80 FB 81 28 00 00"
"00:00:47.561";"40";"Std";"";"BB 0C 00 00 C1 00 00 00"
"00:00:47.562";"3D8";"Std";"";"00 00 08 00 00 00 00 00"
"00:00:47.562";"FD";"Std";"";"58 D8 1F 80 00 00 00 00"
"00:00:47.563";"147";"Std";"";"00 00 00 00 00 94 00 02"
"00:00:47.564";"32F";"Std";"";"00 7F 00 00 00 00 00 00"
"00:00:47.565";"520";"Std";"";"E8 07 00 08 00 0A 00 00"
"00:00:47.565";"107";"Std";"";"00 00 FE 55 03 19 57 69"
"00:00:47.572";"101";"Std";"";"91 09 7F FB 81 26 00 00"
"00:00:47.573";"3DC";"Std";"";"E0 00 EE 28 00 05 00 00"
"00:00:47.579";"394";"Std";"";"8F 19 00 10 00 00 00 00"
"00:00:47.580";"30B";"Std";"";"10 26 81 00 08 00 00 10"
"00:00:47.582";"FD";"Std";"";"6A D9 1F 80 00 00 00 00"
"00:00:47.583";"663";"Std";"";"60 28 20 0E 0A B4 25 00"
